ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,speed,density,F10.7,група
2017-09-01 07:00:00,4.104166666666667,6.19,0.2970833333333333,0.593,0.1905,0.314,0.08896666666666668,0.132,0.0717,0.121,0.03718333333333334,0.0867,27158.333333333332,30000.0,245.58333333333334,280.0,597.0,4.1,93.0,тиха
2017-09-01 08:00:00,3.965833333333333,6.77,0.26425,0.449,0.16733333333333333,0.267,0.09713333333333334,0.206,0.07159166666666666,0.118,0.03966666666666666,0.0843,17233.333333333332,22900.0,147.54999999999998,201.0,604.0,5.2,93.0,тиха
2017-09-01 09:00:00,2.263333333333333,3.89,0.22591666666666665,0.459,0.17433333333333334,0.362,0.08381666666666666,0.149,0.06749166666666666,0.125,0.0313,0.0488,20483.333333333332,26700.0,160.41666666666666,237.0,607.0,3.5,93.0,тиха
2017-09-01 10:00:00,3.3349999999999995,6.07,0.30816666666666664,0.536,0.216,0.392,0.09075,0.12,0.070625,0.108,0.03751666666666666,0.0669,16708.333333333332,19500.0,121.8,154.0,648.0,2.1,93.0,тиха
2017-09-01 11:00:00,1.6008333333333333,2.39,0.23216666666666666,0.394,0.16808333333333333,0.251,0.09356666666666667,0.123,0.07811666666666667,0.112,0.049999999999999996,0.0867,7475.0,16100.0,52.425000000000004,82.3,641.0,2.6,93.0,тиха
2017-09-01 12:00:00,4.664166666666667,27.9,0.22975,0.347,0.17800000000000002,0.309,0.08916666666666667,0.151,0.0716,0.139,0.036325,0.0677,7482.5,13700.0,73.20833333333333,162.0,618.0,2.3,93.0,тиха
2017-09-01 13:00:00,92.3,192.0,0.259,0.486,0.18175,0.322,0.0921,0.122,0.07029166666666666,0.102,0.04066666666666666,0.0744,27100.0,37500.0,580.3333333333334,1000.0,620.0,2.2,93.0,тиха
2017-09-01 14:00:00,13.2675,17.9,0.24133333333333332,0.479,0.16641666666666666,0.289,0.08396666666666668,0.15,0.064225,0.11,0.03306666666666667,0.0595,43533.333333333336,48100.0,1334.1666666666667,1570.0,617.0,2.5,93.0,тиха
2017-09-01 15:00:00,9.836666666666666,13.6,0.23324999999999999,0.349,0.16008333333333333,0.309,0.07635833333333333,0.13,0.060125000000000005,0.113,0.032933333333333335,0.0867,53525.0,56700.0,1819.1666666666667,2070.0,659.0,2.1,93.0,тиха
2017-09-01 16:00:00,15.475000000000001,22.9,0.25333333333333335,0.401,0.19883333333333333,0.355,0.09131666666666667,0.153,0.07095,0.108,0.04095,0.0719,62133.333333333336,66600.0,2459.1666666666665,2790.0,614.0,2.3,93.0,тиха
2017-09-01 17:00:00,14.208333333333334,18.4,0.24858333333333335,0.392,0.21008333333333332,0.354,0.118775,0.202,0.09079999999999999,0.191,0.041291666666666664,0.0988,69883.33333333333,74800.0,2957.5,3360.0,642.0,2.2,93.0,тиха
2017-09-01 18:00:00,27.933333333333334,41.2,0.27925,0.556,0.19016666666666668,0.348,0.105375,0.192,0.08833333333333333,0.165,0.046033333333333336,0.0793,83075.0,87900.0,4348.333333333333,4800.0,668.0,1.9,93.0,тиха
2017-09-01 19:00:00,24.400000000000002,29.4,0.2175,0.347,0.17408333333333334,0.309,0.08009999999999999,0.118,0.05975,0.0858,0.027875,0.0369,85150.0,88200.0,4582.5,4980.0,641.0,2.1,93.0,тиха
2017-09-01 20:00:00,33.94166666666667,50.3,0.2515,0.44,0.16674999999999998,0.206,0.10049999999999999,0.133,0.07975833333333333,0.117,0.046724999999999996,0.0763,86125.0,91200.0,4558.333333333333,5330.0,640.0,1.9,93.0,тиха
2017-09-01 21:00:00,22.125,36.2,0.26016666666666666,0.676,0.16716666666666669,0.277,0.080175,0.128,0.06405833333333333,0.0983,0.03355,0.0544,76633.33333333333,86600.0,3594.1666666666665,4420.0,616.0,2.6,93.0,тиха
2017-09-01 22:00:00,20.441666666666666,31.2,0.30283333333333334,0.629,0.23275,0.385,0.10099999999999999,0.171,0.08224166666666667,0.141,0.045625,0.0759,77433.33333333333,84800.0,3280.8333333333335,3980.0,619.0,2.2,93.0,тиха
2017-09-01 23:00:00,22.808333333333334,37.8,0.2353333333333333,0.394,0.1698333333333333,0.228,0.09231666666666666,0.147,0.07455,0.136,0.03769166666666667,0.0765,61983.333333333336,67900.0,2015.8333333333333,2560.0,594.0,2.7,93.0,тиха
2017-09-02 00:00:00,26.46666666666667,35.4,0.27799999999999997,0.592,0.1698333333333333,0.344,0.07833333333333332,0.112,0.06163333333333334,0.101,0.03515,0.0759,61900.0,65300.0,1870.8333333333333,2100.0,589.0,2.7,100.0,тиха
2017-09-02 01:00:00,18.345,27.1,0.26916666666666667,0.488,0.16383333333333333,0.306,0.06889166666666667,0.0851,0.056525,0.0728,0.030366666666666667,0.048,54116.666666666664,57000.0,1309.1666666666667,1540.0,577.0,3.2,100.0,тиха
2017-09-02 02:00:00,7.550833333333333,13.1,0.31133333333333335,0.671,0.20025,0.349,0.10274166666666666,0.185,0.084275,0.174,0.04171666666666667,0.0759,31025.0,49000.0,483.8333333333333,977.0,578.0,3.3,100.0,тиха
2017-09-02 03:00:00,6.313333333333333,11.2,0.2615,0.432,0.1728333333333333,0.331,0.082925,0.103,0.06478333333333333,0.081,0.03593333333333334,0.0561,29616.666666666668,41100.0,357.8333333333333,603.0,572.0,3.3,100.0,тиха
2017-09-02 04:00:00,19.969166666666666,71.5,0.21375,0.35,0.15075,0.2,0.07867500000000001,0.138,0.06668333333333333,0.122,0.03710833333333333,0.0604,31350.0,55300.0,421.8333333333333,1410.0,574.0,3.2,100.0,тиха
2017-09-02 05:00:00,55.39166666666667,92.1,0.2588333333333333,0.482,0.1875,0.339,0.082175,0.112,0.06994166666666667,0.101,0.039483333333333336,0.0759,51808.333333333336,68000.0,1548.3333333333333,2150.0,584.0,2.1,100.0,тиха
2017-09-02 06:00:00,30.46666666666667,47.7,0.23775000000000002,0.414,0.15583333333333335,0.317,0.07314166666666667,0.102,0.061950000000000005,0.0909,0.03613333333333333,0.066,39550.0,43400.0,1132.5833333333333,1230.0,577.0,2.5,100.0,тиха
2017-09-02 07:00:00,18.669999999999998,46.3,0.20866666666666667,0.304,0.15866666666666665,0.266,0.08605833333333333,0.122,0.06753333333333333,0.0877,0.035616666666666665,0.0611,50608.333333333336,110000.0,2184.8333333333335,7650.0,573.0,2.2,100.0,тиха
2017-09-02 08:00:00,48.31666666666666,120.0,0.2891666666666667,0.509,0.20366666666666666,0.412,0.093275,0.168,0.07074166666666666,0.113,0.03916666666666666,0.0759,103933.33333333333,124000.0,7353.333333333333,10500.0,571.0,2.3,100.0,тиха
2017-09-02 09:00:00,7.526666666666666,11.7,0.27566666666666667,0.723,0.18608333333333335,0.357,0.104875,0.185,0.08301666666666667,0.137,0.04550833333333334,0.0858,46850.0,74000.0,1786.5833333333333,3510.0,570.0,2.1,100.0,тиха
2017-09-02 10:00:00,9.3225,14.9,0.21491666666666667,0.305,0.16741666666666666,0.268,0.08460833333333333,0.141,0.06479166666666666,0.13,0.033216666666666665,0.0685,52775.0,69000.0,2243.3333333333335,3520.0,565.0,2.2,100.0,тиха
2017-09-02 11:00:00,12.216666666666667,18.1,0.27275,0.666,0.1775,0.382,0.08780833333333334,0.128,0.07323333333333333,0.117,0.04151666666666667,0.08,66300.0,72000.0,3256.6666666666665,3760.0,564.0,2.2,100.0,тиха
2017-09-02 12:00:00,8.681666666666667,13.3,0.291,0.615,0.19408333333333336,0.368,0.09876666666666667,0.236,0.0816,0.199,0.048108333333333336,0.11,61958.333333333336,63600.0,2724.1666666666665,2830.0,563.0,1.8,100.0,тиха
2017-09-02 13:00:00,6.565833333333334,12.3,0.24266666666666667,0.488,0.1765,0.343,0.09610833333333334,0.147,0.07768333333333334,0.13,0.03840833333333333,0.0734,64141.666666666664,71300.0,2980.8333333333335,3530.0,561.0,1.8,100.0,тиха
2017-09-02 14:00:00,7.607500000000001,10.5,0.23500000000000001,0.348,0.16241666666666668,0.272,0.08918333333333334,0.117,0.07080833333333333,0.106,0.039625,0.0809,79158.33333333333,83300.0,4438.333333333333,4760.0,561.0,1.3,100.0,тиха
2017-09-02 15:00:00,14.1075,18.0,0.2354166666666667,0.348,0.16608333333333333,0.306,0.08335833333333333,0.129,0.065925,0.118,0.03494166666666667,0.0712,94808.33333333333,104000.0,5697.5,6580.0,559.0,1.3,100.0,тиха
2017-09-02 16:00:00,22.650000000000002,39.1,0.29925,0.68,0.19575,0.306,0.07857499999999999,0.126,0.059158333333333334,0.0953,0.029333333333333333,0.0432,118000.0,125000.0,9022.5,10900.0,557.0,1.7,100.0,тиха
2017-09-02 17:00:00,30.400000000000002,59.3,0.26366666666666666,0.487,0.17816666666666667,0.252,0.09990833333333334,0.128,0.07713333333333333,0.117,0.042083333333333334,0.0858,136666.66666666666,148000.0,13891.666666666666,16700.0,556.0,2.4,100.0,тиха
2017-09-02 18:00:00,38.225,59.3,0.19483333333333333,0.299,0.14108333333333334,0.188,0.0785,0.128,0.06473333333333334,0.117,0.03170833333333333,0.0487,155333.33333333334,159000.0,19991.666666666668,22000.0,556.0,2.7,100.0,тиха
2017-09-02 19:00:00,38.641666666666666,50.4,0.21108333333333332,0.297,0.15275,0.259,0.08323333333333334,0.144,0.06183333333333333,0.104,0.029333333333333333,0.0401,164333.33333333334,169000.0,23966.666666666668,25700.0,556.0,2.8,100.0,тиха
2017-09-02 20:00:00,45.25833333333333,77.7,0.26233333333333336,0.491,0.1975,0.312,0.09510833333333334,0.124,0.06784166666666666,0.1,0.037658333333333335,0.0753,166166.66666666666,170000.0,24891.666666666668,26800.0,558.0,3.3,100.0,тиха
2017-09-02 21:00:00,50.51666666666667,89.1,0.28575,0.617,0.217,0.417,0.11268333333333334,0.189,0.09006666666666667,0.166,0.04416666666666667,0.1,161000.0,165000.0,23675.0,24700.0,557.0,3.1,100.0,тиха
2017-09-02 22:00:00,43.39166666666667,71.2,0.25633333333333336,0.437,0.19599999999999998,0.4,0.11041666666666666,0.32,0.0814,0.199,0.0384,0.0605,150666.66666666666,160000.0,20533.333333333332,24100.0,554.0,3.1,100.0,тиха
2017-09-02 23:00:00,31.766666666666666,59.0,0.3209166666666667,0.483,0.21583333333333332,0.378,0.12706666666666666,0.317,0.08850000000000001,0.206,0.039625,0.0729,128333.33333333333,142000.0,12750.0,16600.0,549.0,2.3,100.0,тиха
2017-09-03 00:00:00,33.84166666666667,49.9,0.32025,0.595,0.20883333333333334,0.305,0.1033,0.169,0.073775,0.158,0.03775,0.0803,145166.66666666666,149000.0,16291.666666666666,18200.0,550.0,1.4,120.0,тиха
2017-09-03 01:00:00,17.175,24.3,0.30916666666666665,0.582,0.21966666666666668,0.382,0.08489999999999999,0.122,0.06259166666666667,0.0779,0.03305,0.0531,128750.0,139000.0,12000.0,14700.0,539.0,1.7,120.0,тиха
2017-09-03 02:00:00,14.85,24.6,0.30258333333333337,0.477,0.19666666666666666,0.354,0.07870833333333334,0.107,0.057508333333333335,0.0729,0.0292,0.0431,106325.0,118000.0,7565.0,9670.0,550.0,1.6,120.0,тиха
2017-09-03 03:00:00,10.786666666666667,14.9,0.25375,0.555,0.17016666666666666,0.3,0.09618333333333333,0.175,0.07541666666666667,0.145,0.032933333333333335,0.0542,105891.66666666667,114000.0,6961.666666666667,8290.0,547.0,1.6,120.0,тиха
2017-09-03 04:00:00,5.6525,11.5,0.2795,0.524,0.20183333333333334,0.328,0.08765833333333334,0.195,0.07071666666666666,0.149,0.03911666666666667,0.0679,76000.0,98400.0,3464.1666666666665,5770.0,553.0,1.0,120.0,тиха
2017-09-03 05:00:00,4.900833333333334,8.97,0.31316666666666665,0.554,0.21925000000000003,0.517,0.10889166666666666,0.219,0.08339999999999999,0.141,0.0368,0.0623,64633.333333333336,81200.0,2530.0,3640.0,547.0,1.1,120.0,тиха
2017-09-03 06:00:00,4.835833333333333,6.86,0.3073333333333333,0.637,0.22116666666666665,0.391,0.10241666666666667,0.157,0.08161666666666667,0.146,0.04381666666666667,0.0753,67508.33333333333,74300.0,2774.1666666666665,3010.0,548.0,0.9,120.0,тиха
2017-09-03 07:00:00,4.474166666666666,5.87,0.30633333333333335,0.504,0.21808333333333332,0.325,0.09058333333333334,0.161,0.07105833333333333,0.147,0.03286666666666666,0.0599,61541.666666666664,63800.0,2630.8333333333335,2700.0,507.0,1.4,120.0,тиха
2017-09-03 08:00:00,4.505833333333333,6.62,0.31916666666666665,0.605,0.21316666666666664,0.346,0.1084,0.138,0.07534166666666667,0.125,0.03598333333333333,0.0883,60025.0,66100.0,2653.3333333333335,3060.0,497.0,1.9,120.0,тиха
2017-09-03 09:00:00,4.326666666666667,6.39,0.33383333333333337,0.724,0.2175,0.4,0.10838333333333333,0.135,0.07598333333333333,0.12,0.039841666666666664,0.0803,55566.666666666664,63800.0,2344.1666666666665,2890.0,493.0,2.1,120.0,тиха
2017-09-03 10:00:00,2.9408333333333334,4.01,0.27375,0.398,0.20650000000000002,0.301,0.10744166666666666,0.151,0.07589166666666666,0.11,0.04264166666666667,0.0704,64741.666666666664,74400.0,2900.0,3760.0,503.0,1.5,120.0,тиха
2017-09-03 11:00:00,4.460833333333333,6.49,0.29275,0.618,0.18333333333333335,0.367,0.091775,0.126,0.06569166666666666,0.0932,0.03166666666666667,0.0654,84083.33333333333,93100.0,4889.166666666667,5650.0,488.0,1.6,120.0,тиха
2017-09-03 12:00:00,4.469166666666667,6.88,0.27725,0.416,0.20583333333333334,0.312,0.10108333333333334,0.143,0.07929166666666666,0.123,0.04344166666666666,0.0753,89875.0,98600.0,5613.333333333333,6530.0,469.0,2.0,120.0,тиха
2017-09-03 13:00:00,6.178333333333334,8.51,0.27575,0.427,0.2070833333333333,0.348,0.09857500000000001,0.151,0.07001666666666667,0.14,0.03254166666666667,0.0579,98850.0,104000.0,6810.0,7500.0,466.0,2.1,120.0,тиха
2017-09-03 14:00:00,9.641666666666667,19.2,0.3146666666666667,0.569,0.24041666666666664,0.532,0.12119999999999999,0.288,0.08198333333333334,0.189,0.03739166666666666,0.0605,102683.33333333333,109000.0,7462.5,8130.0,467.0,2.7,120.0,тиха
2017-09-03 15:00:00,44.45416666666667,101.0,0.3025833333333333,0.536,0.19983333333333334,0.308,0.10719166666666667,0.229,0.08424166666666666,0.149,0.041808333333333336,0.0872,123666.66666666667,143000.0,10634.166666666666,15100.0,463.0,2.6,120.0,тиха
2017-09-03 16:00:00,18.95,29.8,0.2585,0.466,0.17725,0.322,0.08897500000000001,0.132,0.06776666666666667,0.0928,0.03631666666666667,0.0679,157583.33333333334,167000.0,20441.666666666668,24400.0,460.0,2.3,120.0,тиха
2017-09-03 17:00:00,16.866666666666667,23.9,0.24683333333333335,0.385,0.18200000000000002,0.291,0.09615,0.141,0.06874166666666666,0.131,0.03605,0.0885,170583.33333333334,176000.0,26100.0,29300.0,462.0,2.0,120.0,тиха
2017-09-03 18:00:00,17.616666666666667,18.8,0.23816666666666667,0.332,0.19999999999999998,0.295,0.11709166666666666,0.145,0.07463333333333333,0.0991,0.03644166666666667,0.0679,175583.33333333334,178000.0,29158.333333333332,31200.0,461.0,1.7,120.0,тиха
2017-09-03 19:00:00,25.308333333333334,34.6,0.29475,0.766,0.19966666666666666,0.497,0.09415,0.141,0.07011666666666667,0.112,0.03988333333333333,0.0666,180416.66666666666,186000.0,32341.666666666668,34800.0,474.0,1.2,120.0,тиха
2017-09-03 20:00:00,25.34166666666667,38.0,0.27508333333333335,0.412,0.20066666666666666,0.356,0.09871666666666666,0.149,0.07751666666666666,0.134,0.041925,0.0864,179750.0,186000.0,32591.666666666668,33400.0,463.0,2.1,120.0,тиха
2017-09-03 21:00:00,30.916666666666668,48.7,0.24108333333333334,0.409,0.1688333333333333,0.313,0.08935,0.161,0.072475,0.142,0.037866666666666667,0.0864,182333.33333333334,189000.0,34516.666666666664,38200.0,467.0,2.7,120.0,тиха
2017-09-03 22:00:00,31.333333333333332,38.6,0.2628333333333333,0.397,0.19625,0.359,0.091375,0.133,0.07395833333333333,0.121,0.043258333333333336,0.079,178666.66666666666,186000.0,32933.333333333336,35800.0,470.0,2.7,120.0,тиха
2017-09-03 23:00:00,23.125,35.4,0.25116666666666665,0.358,0.17425000000000002,0.237,0.10258333333333332,0.162,0.0805,0.14,0.04044166666666667,0.0765,176000.0,176000.0,29716.666666666668,30600.0,486.0,2.0,120.0,тиха
2017-09-04 00:00:00,14.255,25.2,0.23566666666666666,0.403,0.15316666666666667,0.209,0.08658333333333333,0.145,0.06883333333333333,0.113,0.038808333333333334,0.0814,155333.33333333334,176000.0,21207.5,29000.0,499.0,2.0,140.0,тиха
2017-09-04 01:00:00,16.526666666666667,31.6,0.29433333333333334,0.525,0.20483333333333334,0.378,0.105525,0.175,0.07966666666666666,0.134,0.04046666666666667,0.0765,153666.66666666666,165000.0,21050.0,24900.0,471.0,2.5,140.0,тиха
2017-09-04 02:00:00,13.0375,22.6,0.24858333333333335,0.339,0.16091666666666668,0.263,0.08690833333333332,0.116,0.06799166666666667,0.104,0.037225,0.0666,134000.0,151000.0,15775.0,21900.0,464.0,2.5,140.0,тиха
2017-09-04 03:00:00,6.4991666666666665,15.2,0.28833333333333333,0.698,0.18608333333333335,0.345,0.08455,0.174,0.06624166666666666,0.123,0.033683333333333336,0.0562,99141.66666666667,124000.0,7747.5,12800.0,468.0,2.0,140.0,тиха
2017-09-04 04:00:00,10.7675,16.6,0.256,0.425,0.17125,0.281,0.089725,0.156,0.07266666666666667,0.144,0.04103333333333333,0.0935,116916.66666666667,122000.0,11185.0,12500.0,467.0,1.6,140.0,тиха
2017-09-04 05:00:00,6.724166666666666,9.71,0.2788333333333333,0.409,0.20191666666666666,0.361,0.08447500000000001,0.118,0.06389166666666667,0.0917,0.033716666666666666,0.0666,101866.66666666667,106000.0,8288.333333333334,9160.0,463.0,1.6,140.0,тиха
2017-09-04 06:00:00,6.0575,10.2,0.26616666666666666,0.471,0.1745,0.327,0.08304166666666667,0.152,0.06803333333333333,0.14,0.03419166666666667,0.0543,87675.0,100000.0,6520.0,8770.0,452.0,2.3,140.0,тиха
2017-09-04 07:00:00,6.465833333333333,10.1,0.26208333333333333,0.593,0.17149999999999999,0.294,0.08548333333333334,0.145,0.06855833333333333,0.134,0.031716666666666664,0.0523,90600.0,100000.0,7410.833333333333,8950.0,,,140.0,тиха
2017-09-04 08:00:00,4.010833333333333,5.08,0.256,0.432,0.19583333333333333,0.336,0.086625,0.145,0.07003333333333334,0.134,0.036491666666666665,0.0546,73483.33333333333,79300.0,5048.333333333333,5850.0,,,140.0,тиха
2017-09-04 09:00:00,3.268333333333333,4.42,0.30341666666666667,0.518,0.22033333333333335,0.302,0.105925,0.162,0.081975,0.134,0.04648333333333333,0.0765,60475.0,68500.0,3715.8333333333335,4480.0,,,140.0,тиха
2017-09-04 10:00:00,3.1791666666666667,4.74,0.25216666666666665,0.372,0.18183333333333332,0.28,0.10189999999999999,0.15,0.081675,0.12,0.054125,0.0894,64383.333333333336,68400.0,4122.5,4710.0,,,140.0,тиха
2017-09-04 11:00:00,5.274166666666667,7.98,0.2950833333333333,0.657,0.18691666666666665,0.276,0.08952500000000001,0.166,0.06398333333333334,0.11,0.033633333333333335,0.0684,79933.33333333333,88200.0,6345.833333333333,7430.0,,,140.0,тиха
2017-09-04 12:00:00,2.965,4.85,0.21775,0.428,0.1535,0.239,0.08921666666666667,0.179,0.07121666666666666,0.144,0.037233333333333334,0.0679,80516.66666666667,88700.0,6080.0,7420.0,,,140.0,тиха
2017-09-04 13:00:00,3.061666666666667,3.86,0.2758333333333333,0.551,0.19283333333333333,0.329,0.10454166666666666,0.17,0.08378333333333333,0.159,0.041341666666666665,0.0611,76733.33333333333,85900.0,6015.833333333333,7540.0,,,140.0,тиха
2017-09-04 14:00:00,7.279166666666666,10.8,0.2313333333333333,0.409,0.17058333333333334,0.313,0.08650833333333334,0.178,0.07066666666666667,0.166,0.037375,0.0888,83025.0,90200.0,8552.5,10500.0,,,140.0,тиха
2017-09-04 15:00:00,15.25,23.7,0.24283333333333335,0.39,0.16624999999999998,0.352,0.07890833333333333,0.108,0.06515833333333333,0.096,0.0339,0.0492,105325.0,116000.0,13983.333333333334,16100.0,460.0,6.0,140.0,тиха
2017-09-04 16:00:00,20.141666666666666,33.9,0.2648333333333333,0.735,0.17941666666666667,0.303,0.09185833333333333,0.142,0.074275,0.131,0.0412,0.0858,115666.66666666667,122000.0,15900.0,17200.0,458.0,7.8,140.0,тиха
2017-09-04 17:00:00,28.233333333333334,51.7,0.28225,0.545,0.21325000000000002,0.331,0.109875,0.198,0.08739166666666666,0.186,0.050633333333333336,0.0864,133333.33333333334,151000.0,22350.0,28200.0,463.0,7.6,140.0,тиха
2017-09-04 18:00:00,45.425000000000004,71.8,0.2531666666666667,0.466,0.1765,0.322,0.08140833333333333,0.147,0.0659,0.135,0.03503333333333333,0.0715,167666.66666666666,176000.0,37216.666666666664,41000.0,477.0,5.9,140.0,тиха
2017-09-04 19:00:00,52.4,87.3,0.3080833333333333,0.459,0.22408333333333333,0.326,0.08665,0.121,0.06814166666666667,0.109,0.0397,0.0839,161500.0,174000.0,37116.666666666664,41700.0,478.0,6.7,140.0,тиха
2017-09-04 20:00:00,50.63333333333333,77.4,0.2776666666666667,0.447,0.20975,0.408,0.08849166666666668,0.171,0.06940833333333334,0.116,0.035375,0.0593,114166.66666666667,139000.0,18266.666666666668,28100.0,501.0,4.2,140.0,тиха
2017-09-04 21:00:00,35.46666666666667,64.6,0.26308333333333334,0.824,0.18699999999999997,0.491,0.08628333333333334,0.169,0.06995,0.127,0.040016666666666666,0.0865,114333.33333333333,124000.0,15433.333333333334,17600.0,516.0,4.6,140.0,тиха
2017-09-04 22:00:00,40.516666666666666,61.8,0.7811666666666667,2.06,0.328,0.64,0.14265,0.234,0.092675,0.188,0.03949166666666667,0.0668,112525.0,128000.0,14996.666666666666,18800.0,523.0,4.8,140.0,тиха
2017-09-04 23:00:00,62.50833333333333,81.0,6.2316666666666665,8.69,2.8858333333333337,4.46,0.42083333333333334,0.626,0.16674166666666668,0.244,0.06079166666666667,0.0998,69616.66666666667,84200.0,6190.833333333333,8470.0,559.0,5.4,140.0,тиха
2017-09-05 00:00:00,79.54166666666667,87.5,16.895,24.4,7.9875,11.4,0.6569166666666667,0.943,0.2005,0.277,0.06379166666666668,0.116,53158.333333333336,60400.0,3685.8333333333335,4880.0,566.0,4.4,121.0,активна
2017-09-05 01:00:00,117.125,162.0,49.708333333333336,72.1,18.841666666666665,23.4,0.8109999999999999,1.11,0.17845833333333336,0.216,0.045875,0.0715,45900.0,50300.0,2590.8333333333335,3260.0,583.0,2.1,121.0,активна
2017-09-05 02:00:00,225.08333333333334,305.0,105.61666666666667,142.0,32.625,41.9,0.6855833333333333,0.973,0.142325,0.199,0.04446666666666666,0.0628,31350.0,40000.0,1389.1666666666667,1950.0,576.0,1.9,121.0,активна
2017-09-05 03:00:00,368.0,417.0,166.66666666666666,183.0,47.74166666666667,51.3,0.4828333333333333,0.971,0.10903333333333333,0.138,0.05363333333333333,0.0766,30658.333333333332,37600.0,1335.0,1480.0,577.0,1.9,121.0,активна
2017-09-05 04:00:00,469.0833333333333,588.0,216.16666666666666,261.0,58.86666666666667,68.0,0.62775,1.06,0.11900833333333333,0.205,0.039141666666666665,0.0657,32708.333333333332,35300.0,1525.0,1680.0,570.0,1.9,121.0,активна
2017-09-05 05:00:00,725.5,826.0,289.5833333333333,308.0,67.71666666666667,71.5,0.7135833333333333,1.08,0.13615833333333333,0.236,0.04601666666666667,0.0994,26033.333333333332,31200.0,1303.3333333333333,1490.0,558.0,2.2,121.0,активна
2017-09-05 06:00:00,951.8333333333334,1020.0,329.5,348.0,69.23333333333333,75.1,0.7203333333333334,1.28,0.12890833333333332,0.212,0.04099166666666667,0.0677,19558.333333333332,25100.0,1126.3333333333333,1370.0,551.0,1.8,121.0,активна
2017-09-05 07:00:00,997.0,1080.0,346.5,368.0,77.71666666666667,82.8,0.639,1.39,0.11649166666666666,0.21,0.04611666666666667,0.0933,32758.333333333332,40400.0,1748.3333333333333,2190.0,550.0,1.5,121.0,активна
2017-09-05 08:00:00,881.0,958.0,300.8333333333333,332.0,73.33333333333333,80.2,0.6588333333333333,0.976,0.12649166666666667,0.227,0.045325,0.09,37041.666666666664,39100.0,1842.5,1970.0,551.0,1.3,121.0,активна
2017-09-05 09:00:00,821.3333333333334,846.0,301.9166666666667,322.0,70.19166666666666,73.7,0.6305,0.998,0.12471666666666666,0.18,0.04675833333333334,0.0635,34400.0,35600.0,1684.1666666666667,1750.0,547.0,1.0,121.0,активна
2017-09-05 10:00:00,840.5833333333334,882.0,314.4166666666667,331.0,68.91666666666667,77.8,0.5519166666666667,0.96,0.10175000000000001,0.141,0.039183333333333334,0.0618,35908.333333333336,38600.0,1770.8333333333333,1990.0,523.0,0.8,121.0,активна
2017-09-05 11:00:00,807.5,897.0,346.4166666666667,405.0,86.69166666666666,102.0,0.6954166666666667,1.04,0.12689999999999999,0.233,0.04860833333333334,0.0939,37941.666666666664,39800.0,1972.5,2060.0,540.0,0.9,121.0,активна
2017-09-05 12:00:00,750.25,857.0,315.3333333333333,344.0,79.75,87.2,0.7875833333333334,1.21,0.150025,0.239,0.057999999999999996,0.0876,44900.0,49300.0,2200.8333333333335,2530.0,526.0,1.0,121.0,активна
2017-09-05 13:00:00,683.25,744.0,307.5833333333333,340.0,78.93333333333334,87.4,0.6263333333333333,0.989,0.12185000000000001,0.203,0.05035833333333333,0.0921,53308.333333333336,57100.0,2724.1666666666665,2970.0,480.0,1.2,121.0,активна
2017-09-05 14:00:00,541.5,609.0,264.1666666666667,288.0,76.26666666666667,79.6,0.7865000000000001,1.08,0.140775,0.21,0.04829166666666667,0.0783,59958.333333333336,62600.0,3225.0,3510.0,474.0,1.5,121.0,активна
2017-09-05 15:00:00,483.5833333333333,506.0,260.5833333333333,285.0,81.76666666666667,98.6,0.6804166666666668,1.23,0.11525833333333334,0.147,0.044191666666666664,0.0708,67033.33333333333,71300.0,3924.1666666666665,4290.0,502.0,1.3,121.0,активна
2017-09-05 16:00:00,406.3333333333333,459.0,224.58333333333334,249.0,76.38333333333334,80.3,0.4945,0.84,0.095775,0.171,0.04235833333333333,0.0791,74766.66666666667,79300.0,4898.333333333333,5590.0,498.0,1.2,121.0,активна
2017-09-05 17:00:00,567.5833333333334,713.0,307.0833333333333,374.0,89.66666666666667,103.0,0.7333333333333334,1.37,0.12771666666666667,0.224,0.044191666666666664,0.105,84325.0,91700.0,6626.666666666667,7600.0,472.0,1.6,121.0,активна
2017-09-05 18:00:00,734.1666666666666,994.0,382.8333333333333,491.0,98.74166666666667,122.0,0.6284166666666666,1.01,0.12716666666666668,0.202,0.05673333333333333,0.0948,84950.0,88100.0,7125.0,7810.0,452.0,2.3,121.0,активна
2017-09-05 19:00:00,1285.5833333333333,1580.0,540.3333333333334,587.0,134.66666666666666,150.0,0.7173333333333334,1.24,0.1154,0.199,0.049675000000000004,0.0757,99583.33333333333,104000.0,8038.333333333333,8460.0,447.0,2.4,121.0,активна
2017-09-05 20:00:00,1000.9166666666666,1270.0,380.8333333333333,472.0,113.75,126.0,0.6145833333333334,1.02,0.10751666666666666,0.201,0.050875000000000004,0.0826,109916.66666666667,115000.0,9933.333333333334,11700.0,446.0,2.2,121.0,активна
2017-09-05 21:00:00,789.4166666666666,883.0,297.25,333.0,92.43333333333334,105.0,0.54625,1.12,0.09035,0.201,0.041091666666666665,0.0762,113333.33333333333,119000.0,11191.666666666666,12200.0,447.0,2.6,121.0,активна
